density,agents,seed,method,success,expansions,cost
0.2,10,72,mlp,1,163,70
0.2,10,73,cardinal,0,8000,
0.2,10,73,linear,1,3624,76
0.2,10,73,mlp,0,8000,
0.2,10,74,cardinal,1,280,67
0.2,10,74,linear,1,177,67
0.2,10,74,mlp,1,843,67
0.2,10,75,cardinal,0,8000,
0.2,10,75,linear,1,828,78
0.2,10,75,mlp,1,2177,78
0.2,10,76,cardinal,1,329,76
0.2,10,76,linear,1,414,76
0.2,10,76,mlp,1,1954,76
0.2,10,77,cardinal,1,43,57
0.2,10,77,linear,1,63,57
0.2,10,77,mlp,1,68,57
0.2,10,78,cardinal,1,25,61
0.2,10,78,linear,1,50,61
0.2,10,78,mlp,1,28,61
0.2,10,79,cardinal,1,21,73
0.2,10,79,linear,1,25,73
0.2,10,79,mlp,1,80,73
0.2,12,0,cardinal,0,8000,
0.2,12,0,linear,0,8000,
0.2,12,0,mlp,0,8000,
0.2,12,1,cardinal,1,1874,91
0.2,12,1,linear,1,1418,91
0.2,12,1,mlp,0,8000,
0.2,12,2,cardinal,1,636,63
0.2,12,2,linear,1,149,63
0.2,12,2,mlp,1,743,63
0.2,12,3,cardinal,1,34,72
0.2,12,3,linear,1,29,72
0.2,12,3,mlp,1,72,72
0.2,12,4,cardinal,1,1527,98
0.2,12,4,linear,1,224,98
0.2,12,4,mlp,0,8000,
0.2,12,5,cardinal,1,616,74
0.2,12,5,linear,1,422,74
0.2,12,5,mlp,0,8000,
0.2,12,6,cardinal,1,11,69
0.2,12,6,linear,1,11,69
0.2,12,6,mlp,1,41,69
0.2,12,7,cardinal,1,11,64
0.2,12,7,linear,1,11,64
0.2,12,7,mlp,1,17,64
0.2,12,8,cardinal,1,175,89
0.2,12,8,linear,1,95,89
0.2,12,8,mlp,1,606,89
0.2,12,9,cardinal,1,118,102
0.2,12,9,linear,1,58,102
0.2,12,9,mlp,1,226,102
0.2,12,10,cardinal,0,8000,
0.2,12,10,linear,1,392,90
0.2,12,10,mlp,0,8000,
0.2,12,11,cardinal,1,162,80
0.2,12,11,linear,1,106,80
0.2,12,11,mlp,1,245,80
0.2,12,12,cardinal,1,24,66
0.2,12,12,linear,1,27,66
0.2,12,12,mlp,1,56,66
0.2,12,13,cardinal,0,8000,
0.2,12,13,linear,0,8000,
0.2,12,13,mlp,0,8000,
0.2,12,14,cardinal,0,8000,
0.2,12,14,linear,1,1153,77
0.2,12,14,mlp,0,8000,
0.2,12,15,cardinal,0,8000,
0.2,12,15,linear,1,4018,73
0.2,12,15,mlp,0,8000,
0.2,12,16,cardinal,1,16,61
0.2,12,16,linear,1,13,61
0.2,12,16,mlp,1,16,61
0.2,12,17,cardinal,0,8000,
0.2,12,17,linear,1,673,94
0.2,12,17,mlp,0,8000,
0.2,12,18,cardinal,1,2827,111
0.2,12,18,linear,1,2485,111
0.2,12,18,mlp,1,3729,111
0.2,12,19,cardinal,0,8000,
0.2,12,19,linear,1,771,93
0.2,12,19,mlp,1,3417,93
0.2,12,20,cardinal,0,8000,
0.2,12,20,linear,0,8000,
0.2,12,20,mlp,0,8000,
0.2,12,21,cardinal,0,8000,
0.2,12,21,linear,1,720,97
0.2,12,21,mlp,0,8000,
0.2,12,22,cardinal,1,462,83
0.2,12,22,linear,1,99,83
0.2,12,22,mlp,1,127,83
0.2,12,23,cardinal,1,32,67
0.2,12,23,linear,1,17,67
0.2,12,23,mlp,1,37,67
0.2,12,24,cardinal,0,8000,
0.2,12,24,linear,1,196,79
0.2,12,24,mlp,1,1997,79
0.2,12,25,cardinal,1,6,71
0.2,12,25,linear,1,8,71
0.2,12,25,mlp,1,7,71
0.2,12,26,cardinal,0,8000,
0.2,12,26,linear,0,7894,
0.2,12,26,mlp,0,8000,
0.2,12,27,cardinal,0,8000,
0.2,12,27,linear,0,8000,
0.2,12,27,mlp,0,8000,
0.2,12,28,cardinal,1,4858,88
0.2,12,28,linear,1,571,88
0.2,12,28,mlp,1,1179,88
0.2,12,29,cardinal,1,90,59
0.2,12,29,linear,1,80,59
0.2,12,29,mlp,1,165,59
0.2,12,30,cardinal,1,38,54
0.2,12,30,linear,1,49,54
0.2,12,30,mlp,1,142,54
0.2,12,31,cardinal,1,5773,89
0.2,12,31,linear,1,4931,89
0.2,12,31,mlp,0,8000,
0.2,12,32,cardinal,1,11,73
0.2,12,32,linear,1,15,73
0.2,12,32,mlp,1,15,73
0.2,12,33,cardinal,1,1648,90
0.2,12,33,linear,1,480,90
0.2,12,33,mlp,1,3163,90
0.2,12,34,cardinal,0,8000,
0.2,12,34,linear,0,8000,
0.2,12,34,mlp,1,5428,75
0.2,12,35,cardinal,1,2968,96
0.2,12,35,linear,1,92,96
0.2,12,35,mlp,1,3616,96
0.2,12,36,cardinal,1,49,63
0.2,12,36,linear,1,37,63
0.2,12,36,mlp,1,154,63
0.2,12,37,cardinal,1,1743,84
0.2,12,37,linear,1,839,84
0.2,12,37,mlp,1,562,84
0.2,12,38,cardinal,0,8000,
0.2,12,38,linear,0,8000,
0.2,12,38,mlp,0,8000,
0.2,12,39,cardinal,1,20,81
0.2,12,39,linear,1,23,81
0.2,12,39,mlp,1,20,81
0.2,12,40,cardinal,1,6813,85
0.2,12,40,linear,1,348,85
0.2,12,40,mlp,1,842,85
0.2,12,41,cardinal,1,1259,106
0.2,12,41,linear,1,606,106
0.2,12,41,mlp,0,8000,
0.2,12,42,cardinal,1,75,58
0.2,12,42,linear,1,29,58
0.2,12,42,mlp,1,41,58
0.2,12,43,cardinal,1,137,74
0.2,12,43,linear,1,65,74
0.2,12,43,mlp,1,547,74
0.2,12,44,cardinal,0,8000,
0.2,12,44,linear,0,8000,
0.2,12,44,mlp,0,8000,
0.2,12,45,cardinal,1,5747,83
0.2,12,45,linear,1,456,83
0.2,12,45,mlp,1,3156,83
0.2,12,46,cardinal,1,772,96
0.2,12,46,linear,1,130,96
0.2,12,46,mlp,0,8000,
0.2,12,47,cardinal,1,1254,93
0.2,12,47,linear,1,1233,93
0.2,12,47,mlp,0,8000,
0.2,12,48,cardinal,1,240,80
0.2,12,48,linear,1,277,80
0.2,12,48,mlp,1,283,80
0.2,12,49,cardinal,0,8000,
0.2,12,49,linear,1,5456,98
0.2,12,49,mlp,0,8000,
0.2,12,50,cardinal,1,12,56
0.2,12,50,linear,1,12,56
0.2,12,50,mlp,1,12,56
0.2,12,51,cardinal,1,11,57
0.2,12,51,linear,1,12,57
0.2,12,51,mlp,1,14,57
0.2,12,52,cardinal,1,249,75
0.2,12,52,linear,1,42,75
0.2,12,52,mlp,1,98,75
0.2,12,53,cardinal,1,245,56
0.2,12,53,linear,1,262,56
0.2,12,53,mlp,1,325,56
0.2,12,54,cardinal,0,8000,
0.2,12,54,linear,0,8000,
0.2,12,54,mlp,0,8000,
0.2,12,55,cardinal,1,748,78
0.2,12,55,linear,1,333,78
0.2,12,55,mlp,1,655,78
0.2,12,56,cardinal,1,962,86
0.2,12,56,linear,1,770,86
0.2,12,56,mlp,0,8000,
0.2,12,57,cardinal,0,8000,
0.2,12,57,linear,1,7337,79
0.2,12,57,mlp,0,8000,
0.2,12,58,cardinal,1,76,82
0.2,12,58,linear,1,28,82
0.2,12,58,mlp,1,62,82
0.2,12,59,cardinal,1,576,80
0.2,12,59,linear,1,222,80
0.2,12,59,mlp,1,889,80
0.2,12,60,cardinal,1,7327,79
0.2,12,60,linear,1,1045,79
0.2,12,60,mlp,1,6303,79
0.2,12,61,cardinal,0,8000,
0.2,12,61,linear,1,5787,70
0.2,12,61,mlp,0,8000,
0.2,12,62,cardinal,1,6717,82
0.2,12,62,linear,1,3917,82
0.2,12,62,mlp,0,8000,
0.2,12,63,cardinal,1,151,73
0.2,12,63,linear,1,93,73
0.2,12,63,mlp,1,480,73
0.2,12,64,cardinal,0,8000,
0.2,12,64,linear,0,7465,
0.2,12,64,mlp,0,7250,
0.2,12,65,cardinal,0,8000,
0.2,12,65,linear,0,8000,
0.2,12,65,mlp,0,8000,
0.2,12,66,cardinal,0,8000,
0.2,12,66,linear,0,8000,
0.2,12,66,mlp,0,8000,
0.2,12,67,cardinal,0,8000,
0.2,12,67,linear,0,8000,
0.2,12,67,mlp,0,8000,
0.2,12,68,cardinal,1,590,55
0.2,12,68,linear,1,55,55
0.2,12,68,mlp,1,55,55
0.2,12,69,cardinal,0,8000,
0.2,12,69,linear,1,5129,76
0.2,12,69,mlp,0,8000,
0.2,12,70,cardinal,0,8000,
0.2,12,70,linear,0,8000,
0.2,12,70,mlp,0,8000,
0.2,12,71,cardinal,0,8000,
0.2,12,71,linear,1,5281,72
0.2,12,71,mlp,0,8000,
0.2,12,72,cardinal,1,1793,85
0.2,12,72,linear,1,433,85
0.2,12,72,mlp,1,4645,85
0.2,12,73,cardinal,0,8000,
0.2,12,73,linear,0,8000,
0.2,12,73,mlp,0,8000,
0.2,12,74,cardinal,1,2932,84
0.2,12,74,linear,1,1085,84
0.2,12,74,mlp,0,8000,
0.2,12,75,cardinal,0,8000,
0.2,12,75,linear,1,4967,87
0.2,12,75,mlp,0,8000,
0.2,12,76,cardinal,0,8000,
0.2,12,76,linear,0,8000,
0.2,12,76,mlp,0,8000,
0.2,12,77,cardinal,1,1475,78
0.2,12,77,linear,1,813,78
0.2,12,77,mlp,1,1901,78
0.2,12,78,cardinal,1,34,77
0.2,12,78,linear,1,49,77
0.2,12,78,mlp,1,67,77
0.2,12,79,cardinal,1,138,90
0.2,12,79,linear,1,175,90
0.2,12,79,mlp,1,1912,90
0.2,14,0,cardinal,0,8000,
0.2,14,0,linear,0,8000,
0.2,14,0,mlp,0,8000,
0.2,14,1,cardinal,1,2834,105
0.2,14,1,linear,1,2151,105
0.2,14,1,mlp,0,8000,
0.2,14,2,cardinal,0,8000,
0.2,14,2,linear,1,2533,82
0.2,14,2,mlp,0,8000,
0.2,14,3,cardinal,1,394,78
0.2,14,3,linear,1,93,78
0.2,14,3,mlp,1,359,78
0.2,14,4,cardinal,1,1532,111
0.2,14,4,linear,1,236,111
0.2,14,4,mlp,0,8000,
0.2,14,5,cardinal,1,900,79
0.2,14,5,linear,1,660,79
0.2,14,5,mlp,0,8000,
0.2,14,6,cardinal,1,63,87
0.2,14,6,linear,1,63,87
0.2,14,6,mlp,1,292,87
0.2,14,7,cardinal,1,14,72
0.2,14,7,linear,1,14,72
0.2,14,7,mlp,1,22,72
0.2,14,8,cardinal,1,428,105
0.2,14,8,linear,1,282,105
0.2,14,8,mlp,0,8000,
0.2,14,9,cardinal,1,5516,118
0.2,14,9,linear,1,3926,118
0.2,14,9,mlp,0,8000,
0.2,14,10,cardinal,0,8000,
0.2,14,10,linear,1,582,106
0.2,14,10,mlp,0,8000,
0.2,14,11,cardinal,1,919,101
0.2,14,11,linear,1,1121,101
0.2,14,11,mlp,1,5941,101
0.2,14,12,cardinal,1,24,75
0.2,14,12,linear,1,29,75
0.2,14,12,mlp,1,39,75
0.2,14,13,cardinal,0,8000,
0.2,14,13,linear,0,8000,
0.2,14,13,mlp,0,8000,
0.2,14,14,cardinal,0,8000,
0.2,14,14,linear,1,1786,85
0.2,14,14,mlp,0,8000,
0.2,14,15,cardinal,0,8000,
0.2,14,15,linear,0,8000,
0.2,14,15,mlp,0,8000,
0.2,14,16,cardinal,1,70,74
0.2,14,16,linear,1,160,74
0.2,14,16,mlp,1,83,74
0.2,14,17,cardinal,0,8000,
0.2,14,17,linear,1,728,102
0.2,14,17,mlp,0,8000,
0.2,14,18,cardinal,1,3856,118
0.2,14,18,linear,1,3375,118
0.2,14,18,mlp,0,8000,
0.2,14,19,cardinal,0,8000,
0.2,14,19,linear,1,1317,109
0.2,14,19,mlp,0,8000,
0.2,14,20,cardinal,0,8000,
0.2,14,20,linear,0,8000,
0.2,14,20,mlp,0,8000,
0.2,14,21,cardinal,0,8000,
0.2,14,21,linear,0,7862,
0.2,14,21,mlp,0,8000,
0.2,14,22,cardinal,1,7131,94
0.2,14,22,linear,1,878,94
0.2,14,22,mlp,0,8000,
0.2,14,23,cardinal,1,146,79
0.2,14,23,linear,1,84,79
0.2,14,23,mlp,1,219,79
0.2,14,24,cardinal,0,8000,
0.2,14,24,linear,1,189,89
0.2,14,24,mlp,1,3361,89
0.2,14,25,cardinal,1,82,81
0.2,14,25,linear,1,93,81
0.2,14,25,mlp,1,644,81
0.2,14,26,cardinal,0,8000,
0.2,14,26,linear,0,7641,
0.2,14,26,mlp,0,8000,
0.2,14,27,cardinal,0,8000,
0.2,14,27,linear,0,8000,
0.2,14,27,mlp,0,8000,
0.2,14,28,cardinal,0,8000,
0.2,14,28,linear,1,5185,104
0.2,14,28,mlp,0,8000,
0.2,14,29,cardinal,1,3455,73
0.2,14,29,linear,1,3144,73
0.2,14,29,mlp,1,7138,73
0.2,14,30,cardinal,1,39,63
0.2,14,30,linear,1,53,63
0.2,14,30,mlp,1,33,63
0.2,14,31,cardinal,0,8000,
0.2,14,31,linear,0,8000,
0.2,14,31,mlp,0,8000,
0.2,14,32,cardinal,1,14,83
0.2,14,32,linear,1,24,83
0.2,14,32,mlp,1,17,83
0.2,14,33,cardinal,0,8000,
0.2,14,33,linear,0,8000,
0.2,14,33,mlp,0,8000,
0.2,14,34,cardinal,0,8000,
0.2,14,34,linear,0,8000,
0.2,14,34,mlp,0,8000,
0.2,14,35,cardinal,0,8000,
0.2,14,35,linear,1,2140,118
0.2,14,35,mlp,0,8000,
0.2,14,36,cardinal,1,773,84
0.2,14,36,linear,1,588,84
0.2,14,36,mlp,1,3412,84
0.2,14,37,cardinal,0,8000,
0.2,14,37,linear,1,4572,96
0.2,14,37,mlp,0,8000,
0.2,14,38,cardinal,0,8000,
0.2,14,38,linear,0,8000,
0.2,14,38,mlp,0,8000,
0.2,14,39,cardinal,1,344,91
0.2,14,39,linear,1,351,91
0.2,14,39,mlp,1,755,91
0.2,14,40,cardinal,0,8000,
0.2,14,40,linear,0,8000,
0.2,14,40,mlp,0,8000,
0.2,14,41,cardinal,1,6442,117
0.2,14,41,linear,1,2538,117
0.2,14,41,mlp,0,8000,
0.2,14,42,cardinal,1,173,78
0.2,14,42,linear,1,76,78
0.2,14,42,mlp,1,339,78
0.2,14,43,cardinal,0,8000,
0.2,14,43,linear,0,8000,
0.2,14,43,mlp,0,8000,
0.2,14,44,cardinal,0,8000,
0.2,14,44,linear,0,8000,
0.2,14,44,mlp,0,8000,
0.2,14,45,cardinal,1,5749,92
0.2,14,45,linear,1,466,92
0.2,14,45,mlp,1,4682,92
0.2,14,46,cardinal,0,8000,
0.2,14,46,linear,0,8000,
0.2,14,46,mlp,0,8000,
0.2,14,47,cardinal,0,8000,
0.2,14,47,linear,0,8000,
0.2,14,47,mlp,0,8000,
0.2,14,48,cardinal,0,8000,
0.2,14,48,linear,1,6625,103
0.2,14,48,mlp,0,8000,
0.2,14,49,cardinal,0,8000,
0.2,14,49,linear,1,6878,108
0.2,14,49,mlp,0,8000,
0.2,14,50,cardinal,1,190,69
0.2,14,50,linear,1,155,69
0.2,14,50,mlp,1,876,69
0.2,14,51,cardinal,1,17,63
0.2,14,51,linear,1,16,63
0.2,14,51,mlp,1,21,63
0.2,14,52,cardinal,1,1109,86
0.2,14,52,linear,1,96,86
0.2,14,52,mlp,1,1177,86
0.2,14,53,cardinal,0,8000,
0.2,14,53,linear,1,1064,74
0.2,14,53,mlp,1,5405,74
0.2,14,54,cardinal,0,8000,
0.2,14,54,linear,0,8000,
0.2,14,54,mlp,0,8000,
0.2,14,55,cardinal,1,3569,90
0.2,14,55,linear,1,1617,90
0.2,14,55,mlp,1,6069,90
0.2,14,56,cardinal,0,8000,
0.2,14,56,linear,0,8000,
0.2,14,56,mlp,0,8000,
0.2,14,57,cardinal,0,8000,
0.2,14,57,linear,0,8000,
0.2,14,57,mlp,0,8000,
0.2,14,58,cardinal,0,8000,
0.2,14,58,linear,0,8000,
0.2,14,58,mlp,0,8000,
0.2,14,59,cardinal,0,8000,
0.2,14,59,linear,1,5163,92
0.2,14,59,mlp,0,8000,
0.2,14,60,cardinal,0,8000,
0.2,14,60,linear,0,8000,
0.2,14,60,mlp,0,8000,
0.2,14,61,cardinal,0,8000,
0.2,14,61,linear,0,8000,
0.2,14,61,mlp,0,8000,
0.2,14,62,cardinal,0,8000,
0.2,14,62,linear,0,8000,
0.2,14,62,mlp,0,8000,
0.2,14,63,cardinal,1,2131,86
0.2,14,63,linear,1,1096,86
0.2,14,63,mlp,1,2289,86
0.2,14,64,cardinal,0,8000,
0.2,14,64,linear,0,7508,
0.2,14,64,mlp,0,8000,
0.2,14,65,cardinal,0,8000,
0.2,14,65,linear,0,8000,
0.2,14,65,mlp,0,8000,
0.2,14,66,cardinal,0,8000,
0.2,14,66,linear,0,8000,
0.2,14,66,mlp,0,8000,
0.2,14,67,cardinal,0,8000,
0.2,14,67,linear,0,8000,
0.2,14,67,mlp,0,8000,
0.2,14,68,cardinal,1,246,64
0.2,14,68,linear,1,141,64
0.2,14,68,mlp,1,322,64
0.2,14,69,cardinal,0,8000,
0.2,14,69,linear,1,3773,97
0.2,14,69,mlp,0,8000,
0.2,14,70,cardinal,0,8000,
0.2,14,70,linear,0,8000,
0.2,14,70,mlp,0,8000,
0.2,14,71,cardinal,0,8000,
0.2,14,71,linear,0,8000,
0.2,14,71,mlp,0,8000,
0.2,14,72,cardinal,0,8000,
0.2,14,72,linear,0,8000,
0.2,14,72,mlp,0,8000,
0.2,14,73,cardinal,0,8000,
0.2,14,73,linear,0,8000,
0.2,14,73,mlp,0,8000,
0.2,14,74,cardinal,0,8000,
0.2,14,74,linear,0,8000,
0.2,14,74,mlp,0,8000,
0.2,14,75,cardinal,0,8000,
0.2,14,75,linear,0,8000,
0.2,14,75,mlp,0,8000,
0.2,14,76,cardinal,0,8000,
0.2,14,76,linear,0,8000,
0.2,14,76,mlp,0,8000,
0.2,14,77,cardinal,1,5985,88
0.2,14,77,linear,1,4472,88
0.2,14,77,mlp,0,8000,
0.2,14,78,cardinal,0,8000,
0.2,14,78,linear,0,8000,
0.2,14,78,mlp,0,8000,
0.2,14,79,cardinal,0,8000,
0.2,14,79,linear,1,3244,106
0.2,14,79,mlp,0,8000,
